,amount,close,count,high,id,low,open,vol,date
128,9952.941436883895,9531.31,19013,9554.96,1573016400,9508.31,9539.74,949032,2019-11-06 13:00:00
129,17821.770308011637,9585.0,30011,9596.64,1573020000,9514.9,9531.32,1703950,2019-11-06 14:00:00
130,19429.806348658298,9594.32,34079,9650.0,1573023600,9563.34,9585.0,1865114,2019-11-06 15:00:00
131,7757.665586713275,9602.5,18131,9609.85,1573027200,9567.72,9593.4,743930,2019-11-06 16:00:00
132,14069.657803152091,9541.33,26797,9602.51,1573030800,9530.0,9602.5,1344988,2019-11-06 17:00:00
133,13449.750393438582,9536.18,25361,9566.17,1573034400,9512.82,9541.25,1282694,2019-11-06 18:00:00
134,10479.222868924377,9559.37,19145,9590.0,1573038000,9522.93,9536.18,1001528,2019-11-06 19:00:00
135,9921.118193612641,9543.18,20905,9582.94,1573041600,9520.0,9559.37,946720,2019-11-06 20:00:00
136,12485.548524269876,9501.69,22367,9549.98,1573045200,9488.13,9543.18,1188798,2019-11-06 21:00:00
137,9843.385367098084,9508.16,18161,9542.66,1573048800,9488.97,9501.7,936548,2019-11-06 22:00:00
138,5551.980553107071,9522.53,12845,9540.0,1573052400,9506.0,9508.16,528852,2019-11-06 23:00:00
139,9087.60139444408,9501.51,16668,9522.53,1573056000,9463.52,9522.53,862518,2019-11-07 00:00:00
140,9576.340802241259,9473.9,16623,9502.18,1573059600,9420.0,9501.52,905670,2019-11-07 01:00:00
141,3949.138795459654,9490.95,7819,9494.62,1573063200,9451.95,9473.89,374064,2019-11-07 02:00:00
142,2273.3785961085096,9477.67,5423,9510.0,1573066800,9477.67,9490.95,215794,2019-11-07 03:00:00
143,2999.147191888434,9470.39,6830,9489.31,1573070400,9453.01,9477.61,284062,2019-11-07 04:00:00
144,3144.9900177103846,9507.81,6012,9510.0,1573074000,9470.39,9470.39,298662,2019-11-07 05:00:00
145,4061.496871443254,9533.0,9805,9545.0,1573077600,9501.81,9507.81,386932,2019-11-07 06:00:00
146,7046.640876528506,9531.13,13951,9555.0,1573081200,9526.94,9533.0,672574,2019-11-07 07:00:00
147,5124.568357029778,9538.0,11530,9544.99,1573084800,9513.76,9531.34,488390,2019-11-07 08:00:00
148,12620.315578930444,9504.5,23254,9568.0,1573088400,9482.21,9538.0,1202202,2019-11-07 09:00:00
149,15953.777094921094,9481.17,27791,9510.0,1573092000,9445.0,9504.49,1511364,2019-11-07 10:00:00
150,6038.665003072416,9480.36,12143,9493.67,1573095600,9461.99,9481.17,572432,2019-11-07 11:00:00
151,5254.756723813444,9471.22,11239,9491.99,1573099200,9464.12,9480.36,498200,2019-11-07 12:00:00
152,11149.981965916037,9488.81,22128,9491.24,1573102800,9440.0,9471.22,1055228,2019-11-07 13:00:00
153,4807.659983639805,9466.63,10315,9488.81,1573106400,9461.0,9488.81,455466,2019-11-07 14:00:00
154,18531.466239886442,9445.13,27467,9482.36,1573110000,9400.0,9467.64,1749198,2019-11-07 15:00:00
155,10155.634457745115,9436.24,18246,9458.0,1573113600,9416.0,9445.58,958338,2019-11-07 16:00:00
156,10248.168775067665,9404.29,22599,9440.28,1573117200,9401.11,9436.24,965474,2019-11-07 17:00:00
157,29727.67599771628,9380.94,46408,9408.89,1573120800,9322.2,9404.28,2784124,2019-11-07 18:00:00
158,10053.513671728204,9367.83,18575,9398.0,1573124400,9353.17,9380.93,942462,2019-11-07 19:00:00
159,13984.354869936982,9357.72,25589,9384.21,1573128000,9320.21,9368.15,1307772,2019-11-07 20:00:00
160,12242.186463035108,9374.81,21174,9405.52,1573131600,9340.49,9357.71,1148138,2019-11-07 21:00:00
161,9101.38277048522,9396.0,17558,9412.97,1573135200,9356.99,9374.8,854220,2019-11-07 22:00:00
162,6440.348659995637,9357.97,14725,9403.1,1573138800,9351.0,9396.0,603830,2019-11-07 23:00:00
163,7876.308688337806,9374.53,16586,9406.62,1573142400,9345.0,9357.98,738570,2019-11-08 00:00:00
164,2433.153475757928,9366.57,5621,9384.59,1573146000,9359.23,9374.52,228064,2019-11-08 01:00:00
165,2106.0740220052608,9374.97,5589,9376.92,1573149600,9354.32,9366.57,197272,2019-11-08 02:00:00
166,1718.4816232151713,9363.21,4600,9385.7,1573153200,9362.79,9374.97,161078,2019-11-08 03:00:00
167,2860.896672142855,9356.22,5964,9381.13,1573156800,9344.93,9362.9,267760,2019-11-08 04:00:00
168,16525.335735095072,9398.01,28537,9398.01,1573160400,9255.0,9356.21,1541392,2019-11-08 05:00:00
169,7684.824042761054,9407.05,15249,9436.0,1573164000,9384.82,9398.02,723110,2019-11-08 06:00:00
170,3774.9480611766458,9386.36,8287,9410.1,1573167600,9372.49,9406.5,354600,2019-11-08 07:00:00
171,5449.466971038129,9378.8,12131,9389.45,1573171200,9351.0,9386.92,510606,2019-11-08 08:00:00
172,7951.436492321828,9397.77,13952,9412.99,1573174800,9378.8,9378.81,747558,2019-11-08 09:00:00
173,9204.035110594054,9422.84,15072,9440.39,1573178400,9388.23,9397.76,866922,2019-11-08 10:00:00
174,3801.0226685765924,9414.59,9385,9426.76,1573182000,9406.98,9422.84,357904,2019-11-08 11:00:00
175,8969.271606879869,9393.33,19784,9433.31,1573185600,9389.28,9414.6,844052,2019-11-08 12:00:00
176,9902.483520272444,9383.61,17466,9409.97,1573189200,9361.64,9393.32,928996,2019-11-08 13:00:00
177,7564.245862275451,9366.03,14325,9387.32,1573192800,9351.43,9383.61,708582,2019-11-08 14:00:00
178,20468.507492916528,9326.66,34994,9383.14,1573196400,9300.0,9366.04,1911710,2019-11-08 15:00:00
179,36060.561236445064,9255.79,58381,9360.0,1573200000,9221.0,9326.66,3344816,2019-11-08 16:00:00
180,53367.94433065242,9210.43,74862,9255.79,1573203600,9108.0,9255.78,4900214,2019-11-08 17:00:00
181,11645.467969261043,9196.4,20948,9221.01,1573207200,9171.75,9210.43,1070890,2019-11-08 18:00:00
182,9444.943267347915,9194.24,19474,9238.0,1573210800,9185.0,9196.39,869934,2019-11-08 19:00:00
183,12270.69382065609,9172.66,20704,9200.0,1573214400,9151.21,9194.24,1126454,2019-11-08 20:00:00
184,82981.14859221347,8943.57,116141,9172.99,1573218000,8801.0,9172.96,7460222,2019-11-08 21:00:00
185,49022.802328958445,8887.02,74350,8977.0,1573221600,8755.0,8943.57,4354520,2019-11-08 22:00:00
186,24034.27588985676,8919.92,40299,8920.0,1573225200,8833.0,8887.01,2132860,2019-11-08 23:00:00
187,21869.175046582775,8860.44,37859,8920.0,1573228800,8810.0,8919.93,1940332,2019-11-09 00:00:00
188,9805.045846836923,8880.01,16039,8890.0,1573232400,8852.65,8860.44,869920,2019-11-09 01:00:00
189,8940.000437319937,8921.56,16222,8957.62,1573236000,8875.08,8880.0,797140,2019-11-09 02:00:00
190,5198.326146418056,8908.14,10211,8944.99,1573239600,8896.85,8920.95,463656,2019-11-09 03:00:00
191,4597.037357275899,8916.23,7318,8949.0,1573243200,8904.23,8908.15,410394,2019-11-09 04:00:00
192,9667.532643737855,8984.36,13980,9008.0,1573246800,8916.23,8916.23,867716,2019-11-09 05:00:00
193,4736.2756496346365,8910.31,10831,8987.74,1573250400,8909.94,8984.82,423904,2019-11-09 06:00:00
194,8170.382506300426,8879.98,13900,8942.15,1573254000,8875.45,8910.31,727722,2019-11-09 07:00:00
195,11834.401842069405,8918.92,21988,8937.0,1573257600,8835.0,8879.98,1051814,2019-11-09 08:00:00
196,6990.7889750981385,8907.69,14393,8937.82,1573261200,8889.99,8918.93,623118,2019-11-09 09:00:00
197,7312.035248644901,8918.4,15360,8928.0,1573264800,8892.11,8907.69,651368,2019-11-09 10:00:00
198,7236.529094224207,8942.32,15120,8945.0,1573268400,8915.31,8918.39,646268,2019-11-09 11:00:00
199,4533.549402298049,8932.06,10446,8942.54,1573272000,8911.85,8942.33,404628,2019-11-09 12:00:00
200,3827.766367475111,8930.04,9932,8944.8,1573275600,8920.51,8932.96,341954,2019-11-09 13:00:00
201,12192.226908749115,8969.69,25638,8980.0,1573279200,8929.71,8929.71,1092904,2019-11-09 14:00:00
202,8224.68463973569,8915.52,16635,8979.83,1573282800,8903.13,8969.7,735534,2019-11-09 15:00:00
203,7958.429186898157,8909.94,17130,8929.5,1573286400,8898.0,8915.51,709358,2019-11-09 16:00:00
204,5629.153365140487,8924.18,11997,8946.0,1573290000,8909.94,8909.94,502826,2019-11-09 17:00:00
205,6435.488340082808,8942.05,14642,8957.45,1573293600,8921.0,8924.19,575520,2019-11-09 18:00:00
206,5670.001259335463,8910.71,12232,8950.25,1573297200,8902.0,8942.05,505976,2019-11-09 19:00:00
207,6648.792446505698,8936.1,15202,8953.0,1573300800,8907.52,8910.71,594108,2019-11-09 20:00:00
208,8131.940811481676,8952.54,16952,8971.76,1573304400,8924.0,8935.99,727490,2019-11-09 21:00:00
209,16570.067756883895,8912.24,29035,8965.0,1573308000,8861.0,8952.54,1477702,2019-11-09 22:00:00
210,10773.105347643146,8889.74,21713,8923.46,1573311600,8865.0,8912.24,957816,2019-11-09 23:00:00
211,22653.63587956532,8834.88,43325,8920.59,1573315200,8806.48,8889.74,2005940,2019-11-10 00:00:00
212,8818.382406354,8851.64,16140,8868.39,1573318800,8824.39,8834.88,780128,2019-11-10 01:00:00
213,2972.732921799818,8842.05,7092,8862.7,1573322400,8837.7,8851.69,263178,2019-11-10 02:00:00
214,1624.9320497534095,8834.44,4031,8853.55,1573326000,8834.12,8842.05,143724,2019-11-10 03:00:00
215,3449.973056624015,8860.16,7251,8870.0,1573329600,8834.44,8834.44,305482,2019-11-10 04:00:00
216,2557.317353057971,8887.27,6327,8890.4,1573333200,8860.25,8860.25,226990,2019-11-10 05:00:00
217,4749.723880571784,8880.11,10571,8900.0,1573336800,8851.01,8889.17,421836,2019-11-10 06:00:00
218,5955.1779097069775,8897.69,10486,8919.17,1573340400,8879.19,8880.11,530026,2019-11-10 07:00:00
219,5574.099319474048,8859.83,9335,8899.37,1573344000,8850.0,8898.0,494922,2019-11-10 08:00:00
220,7310.759440218078,8866.31,12675,8879.98,1573347600,8848.11,8859.26,648032,2019-11-10 09:00:00
221,5326.752991524156,8855.44,10709,8875.0,1573351200,8841.1,8866.32,471726,2019-11-10 10:00:00
222,4199.214651792587,8859.99,9217,8863.2,1573354800,8837.4,8855.16,371656,2019-11-10 11:00:00
223,5119.01017576818,8872.28,11783,8887.8,1573358400,8859.99,8859.99,454228,2019-11-10 12:00:00
224,21017.03009753882,8959.99,34012,8967.19,1573362000,8870.8,8872.27,1875346,2019-11-10 13:00:00
225,16334.568309299404,8947.4,26728,9003.88,1573365600,8930.0,8959.99,1463544,2019-11-10 14:00:00
226,4724.328442173256,8947.94,10042,8958.0,1573369200,8930.43,8947.41,422606,2019-11-10 15:00:00
227,10876.189621368305,8920.07,18403,8978.86,1573372800,8914.89,8947.95,972416,2019-11-10 16:00:00
228,6391.855481885654,8923.11,11354,8947.51,1573376400,8907.97,8920.07,570684,2019-11-10 17:00:00
229,6314.368023344657,8948.31,11813,8956.02,1573380000,8915.5,8923.11,564334,2019-11-10 18:00:00
230,6015.237508614501,8924.32,12776,8959.0,1573383600,8916.0,8948.32,537808,2019-11-10 19:00:00
231,4725.152282574169,8930.61,9574,8953.44,1573387200,8923.25,8924.31,422384,2019-11-10 20:00:00
232,12821.323449164289,8893.65,22079,8937.35,1573390800,8878.0,8930.61,1141232,2019-11-10 21:00:00
233,9691.831181379446,8914.94,17988,8919.6,1573394400,8867.18,8893.64,862462,2019-11-10 22:00:00
234,6364.077976614596,8889.65,12578,8916.27,1573398000,8877.44,8914.93,566198,2019-11-10 23:00:00
235,75067.25577685895,9135.24,111210,9300.0,1573401600,8873.93,8888.42,6854210,2019-11-11 00:00:00
236,13429.206253492597,9146.91,24712,9176.06,1573405200,9125.35,9135.23,1228250,2019-11-11 01:00:00
237,4404.702732471786,9146.31,9829,9167.88,1573408800,9135.0,9146.91,402968,2019-11-11 02:00:00
238,2779.02149363184,9154.35,5845,9169.0,1573412400,9136.01,9146.31,254286,2019-11-11 03:00:00
239,3198.3653438468345,9132.71,7307,9173.63,1573416000,9130.58,9154.35,292578,2019-11-11 04:00:00
240,3321.4734475398145,9136.58,8031,9146.22,1573419600,9121.0,9132.71,303338,2019-11-11 05:00:00
241,5348.085002097417,9181.06,11106,9200.0,1573423200,9134.47,9136.57,490554,2019-11-11 06:00:00
242,6643.125891851237,9135.82,17185,9200.0,1573426800,9125.0,9181.05,608074,2019-11-11 07:00:00
243,4456.44902207944,9147.28,10613,9157.8,1573430400,9122.71,9135.83,407416,2019-11-11 08:00:00
244,6080.010841076132,9173.72,11260,9178.0,1573434000,9133.25,9147.28,556632,2019-11-11 09:00:00
245,6403.794329621223,9159.92,11683,9182.57,1573437600,9142.79,9173.72,586812,2019-11-11 10:00:00
246,9120.105642821127,9128.94,16993,9159.92,1573441200,9116.19,9159.92,833070,2019-11-11 11:00:00
247,21512.97666482354,9056.26,31166,9143.0,1573444800,9031.0,9128.94,1952594,2019-11-11 12:00:00
248,20736.358084969055,9006.11,31645,9074.09,1573448400,8960.0,9056.26,1868492,2019-11-11 13:00:00
249,39540.22079598761,8880.34,56706,9006.11,1573452000,8810.0,9006.11,3520954,2019-11-11 14:00:00
250,17593.55864835501,8902.62,27519,8918.0,1573455600,8850.0,8880.28,1563972,2019-11-11 15:00:00
251,9490.53811725206,8856.87,20057,8902.63,1573459200,8851.0,8902.63,842388,2019-11-11 16:00:00
252,46644.90154575574,8736.14,67764,8856.86,1573462800,8638.73,8856.86,4084320,2019-11-11 17:00:00
253,22132.03255330815,8796.62,35959,8809.62,1573466400,8707.87,8736.14,1941722,2019-11-11 18:00:00
254,12017.726568592494,8809.48,24286,8828.8,1573470000,8755.0,8796.62,1056770,2019-11-11 19:00:00
255,8083.0533351659315,8798.13,17140,8814.51,1573473600,8772.26,8809.49,710540,2019-11-11 20:00:00
